#[EPOCH_TIME];[DEVICE_NAME];[SENSOR_TYPE];[MEASUREMENT_VALUE]
#LIST OF SENSOR TYPES:
#10:Time (HHMMSS)
#11:Date (YYYYMMDD)
#20:Acceleration (X,Y,Z) (m/s^2)
#50:AirPressure (Pa)
#AB:GpsLatLang(Lat,Lang)
#X:Commands
#Y:CurrentMeasurementNumber
#80:Velocity
#81:RoadQuality
#82:ConnectionEvent
#83:RoadType
1629745578978;LOCAL_PHONE;Y;50
1629745578978;LOCAL_PHONE;80;SL_0
1629745578978;LOCAL_PHONE;83;RT_O
1629745578978;LOCAL_PHONE;81;RS_N
1629745578750;LOCAL_PHONE;11;20210823
1629745578749;LOCAL_PHONE;10;210618
1629745577611;LOCAL_PHONE;AB;52.5614804,13.629146
1629745578750;LOCAL_PHONE;11;20210823
1629745579025;LOCAL_PHONE;20;0.42,-0.14,0.35
1629745579025;LOCAL_PHONE;20;-0.01,0.53,0.27
1629745579026;LOCAL_PHONE;20;0.33,0.4,-0.24
1629745579026;LOCAL_PHONE;20;-0.02,0.33,-0.45
1629745579026;LOCAL_PHONE;20;-0.3,-0.18,-0.41
1629745579026;LOCAL_PHONE;20;0.09,-0.38,-0.05
1629745579038;LOCAL_PHONE;20;0.33,-0.72,0.53
1629745579038;LOCAL_PHONE;20;0.28,-0.3,0.66
1629745579048;LOCAL_PHONE;20;0.58,0.05,0.94
1629745579057;LOCAL_PHONE;20;0.69,0.19,0.43
1629745579068;LOCAL_PHONE;20;0.55,0.26,-0.12
1629745579079;LOCAL_PHONE;20;0.39,0.22,-0.16
1629745579088;LOCAL_PHONE;20;0.54,0.37,-0.11
1629745579097;LOCAL_PHONE;20;0.19,0.18,-0.81
1629745579108;LOCAL_PHONE;20;0.04,-0.08,-0.17
1629745579117;LOCAL_PHONE;20;0.44,-0.46,0.63
1629745579131;LOCAL_PHONE;20;0.25,-0.46,0.32
1629745579137;LOCAL_PHONE;20;-0.38,-0.19,-0.47
1629745579148;LOCAL_PHONE;20;0.52,-0.12,0.22
1629745579157;LOCAL_PHONE;20;0.34,0.24,0.38
1629745579168;LOCAL_PHONE;20;-0.1,0.31,0.18
1629745579178;LOCAL_PHONE;20;0.48,-0.03,0.07
1629745579188;LOCAL_PHONE;20;0.38,-0.04,0.43
1629745579198;LOCAL_PHONE;20;0.12,-0.08,0.32
1629745579209;LOCAL_PHONE;20;0.36,0.07,0.0
1629745579217;LOCAL_PHONE;20;0.21,0.1,0.27
1629745579230;LOCAL_PHONE;20;-0.07,-0.08,0.18
1629745579237;LOCAL_PHONE;20;0.58,-0.11,0.55
1629745579249;LOCAL_PHONE;20;-0.07,0.02,0.4
1629745579257;LOCAL_PHONE;20;0.08,0.11,-0.43
1629745579268;LOCAL_PHONE;20;0.09,0.05,-0.25
1629745579277;LOCAL_PHONE;20;-0.59,-0.05,-0.4
1629745579288;LOCAL_PHONE;20;0.71,-0.61,0.12
1629745579297;LOCAL_PHONE;20;-0.44,-0.61,0.52
1629745579308;LOCAL_PHONE;20;-0.03,-0.29,0.85
1629745579318;LOCAL_PHONE;20;0.65,0.09,0.97
1629745579331;LOCAL_PHONE;20;-0.09,0.45,-0.02
1629745579338;LOCAL_PHONE;20;-0.44,-0.3,-0.75
1629745579348;LOCAL_PHONE;20;0.82,-0.73,-0.02
1629745579357;LOCAL_PHONE;20;1.1,-0.43,1.34
1629745579369;LOCAL_PHONE;20;-0.14,0.1,0.78
1629745579377;LOCAL_PHONE;20;1.52,0.05,0.29
1629745579388;LOCAL_PHONE;20;-0.02,0.01,0.18
1629745579398;LOCAL_PHONE;20;-0.94,-0.1,-0.4
1629745579409;LOCAL_PHONE;20;1.2,-0.27,-0.05
1629745579418;LOCAL_PHONE;20;-0.25,0.15,0.59
1629745579428;LOCAL_PHONE;20;-0.56,0.05,0.31
1629745579437;LOCAL_PHONE;20;1.16,-0.15,0.43
1629745579449;LOCAL_PHONE;20;-0.22,-0.16,0.71
1629745579457;LOCAL_PHONE;20;-0.91,-0.41,-0.23
1629745579468;LOCAL_PHONE;20;1.18,-0.42,0.49
1629745579478;LOCAL_PHONE;20;0.24,-0.33,1.07
1629745579489;LOCAL_PHONE;20;-0.34,0.35,0.47
1629745579498;LOCAL_PHONE;20;1.86,0.09,0.01
1629745579508;LOCAL_PHONE;20;0.75,0.14,0.65
1629745579517;LOCAL_PHONE;20;-0.39,0.51,0.34
1629745579529;LOCAL_PHONE;20;1.44,-0.24,-0.31
1629745579538;LOCAL_PHONE;20;-0.25,-0.43,-0.56
1629745579549;LOCAL_PHONE;20;-0.4,-0.4,0.21
1629745579557;LOCAL_PHONE;20;1.04,-0.2,0.65
1629745579570;LOCAL_PHONE;20;0.47,0.18,0.77
1629745579577;LOCAL_PHONE;20;-0.07,0.52,-0.08
1629745579584;LOCAL_PHONE;50;947.0262
1629745579588;LOCAL_PHONE;20;1.45,0.39,-0.5
1629745579598;LOCAL_PHONE;20;0.34,0.45,-0.74
1629745579609;LOCAL_PHONE;20;-0.39,0.29,-1.47
1629745579617;LOCAL_PHONE;20;0.55,0.05,-0.96
1629745579628;LOCAL_PHONE;20;-0.76,0.18,-1.09
1629745579637;LOCAL_PHONE;20;-0.76,-0.01,-0.62
1629745579648;LOCAL_PHONE;20;0.4,0.13,0.51
1629745579657;LOCAL_PHONE;20;-0.51,0.15,0.01
1629745579668;LOCAL_PHONE;20;0.04,0.02,-0.61
1629745579677;LOCAL_PHONE;20;-0.04,-0.02,-0.02
1629745579688;LOCAL_PHONE;20;-0.93,0.07,-0.46
1629745579698;LOCAL_PHONE;20;-0.43,0.51,-0.71
1629745579708;LOCAL_PHONE;20;-0.27,0.51,0.1
1629745579718;LOCAL_PHONE;20;-0.83,0.23,-0.13
1629745579729;LOCAL_PHONE;20;-0.32,0.0,-0.5
1629745579737;LOCAL_PHONE;20;-0.57,-0.28,-0.32
1629745579749;LOCAL_PHONE;10;210619
1629745579750;LOCAL_PHONE;11;20210823
1629745579750;LOCAL_PHONE;20;-0.78,0.01,-0.46
1629745579757;LOCAL_PHONE;20;-0.89,0.32,-0.81
1629745579768;LOCAL_PHONE;20;-0.97,0.31,-0.53
1629745579777;LOCAL_PHONE;20;-0.68,0.2,0.18
1629745579788;LOCAL_PHONE;20;-0.73,-0.01,0.4
1629745579800;LOCAL_PHONE;20;-0.31,-0.49,0.45
1629745579809;LOCAL_PHONE;20;-0.62,-0.26,0.17
1629745579817;LOCAL_PHONE;20;-0.76,0.34,0.99
1629745579828;LOCAL_PHONE;20;-0.81,0.78,0.5
1629745579837;LOCAL_PHONE;20;0.02,-0.26,-0.24
1629745579850;LOCAL_PHONE;20;-0.19,-0.09,0.47
1629745579857;LOCAL_PHONE;20;-0.56,-0.34,0.32
1629745579868;LOCAL_PHONE;20;0.93,0.01,1.2
1629745579877;LOCAL_PHONE;20;-0.33,0.5,1.37
1629745579889;LOCAL_PHONE;20;-0.22,0.18,0.66
1629745579900;LOCAL_PHONE;20;1.05,-0.22,0.45
